COFs_name,LCD(脜),PLD(脜),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CH4(mol/kg),D_CH4(10^-8 m2/s),P_CH4(10^4Barrer),,,
linker103_CO_linker33_NH_crb_relaxed_interp_2.cif,22.15172,17.49,0.207682,6981.05,4.32431,0.914278,1,0.542857143,0.342857143,0.076190476,0.038095238,2,0,0,0,593,0.650219298,0.114285714,0.362666667,2.263060517,20.34116031,27.59716096,,,
linker100_CH2_linker10_NH_qtz_relaxed.cif,16.67294,15.77792,0.229007,6226.87,3.91814,0.889873,1,0.411764706,0.323529412,0.117647059,0.147058824,0.8,0,0,0,181,0.538690476,0.264705882,0.863529412,1.979058199,19.17014261,24.41046691,,,
linker106_C_linker94_C_tbo_relaxed.cif,29.44966,16.09053,0.205654,6462.04,4.34866,0.920431,1,0.564102564,0.384615385,0.051282051,0,0,0,0,0,673,0.637310606,0.051282051,0.155897436,2.341107978,18.57547553,25.98993379,,,
linker111_C_linker35_C_dft_relaxed_interp_2.cif,26.59564,22.18746,0.185759,6877.31,4.88041,0.933054,1,0.592592593,0.345679012,0.049382716,0,0,0,0,0.012345679,529,0.688802083,0.049382716,0.150123457,2.485165581,21.34174504,29.02400166,,,
linker102_N_linker24_CH_nbo_relaxed_interp_2.cif,24.98348,21.26395,0.234134,7195.47,3.79526,0.901214,1,0.533980583,0.310679612,0.077669903,0.077669903,1,0,0,0,445,0.674242424,0.155339806,0.503300971,2.033369062,18.83631113,25.51642757,,,
linker99_N_linker44_CH_lvt_relaxed.cif,21.16423,15.56964,0.18316,8248.9,4.96866,0.929372,1,0.487804878,0.365853659,0.097560976,0.048780488,2,0,0,0,185,0.578125,0.146341463,0.464390244,2.642984618,19.6819279,27.95747082,,,
linker111_NH_linker41_CH2_qtz_relaxed.cif,18.91156,15.05703,0.162614,7595.69,5.6449,0.930511,1,0.494117647,0.4,0.070588235,0.023529412,3,0,0,0.011764706,283,0.561507937,0.094117647,0.295529412,2.679864691,21.4835768,27.50516718,,,
linker101_CH_linker29_N_umh_relaxed_interp_2.cif,26.37937,18.48007,0.181242,7490.65,5.0495,0.915428,1,0.444444444,0.311111111,0.155555556,0.088888889,1.75,0,0,0,721,0.56328125,0.244444444,0.778666667,2.466478583,22.48506736,29.05159419,,,
linker109_N_linker68_CH_sod_relaxed_interp_2.cif,33.01219,23.90055,0.178257,7264.36,5.12562,0.92691,1,0.506849315,0.301369863,0.136986301,0.054794521,2.5,0,0,0,565,0.636261261,0.191780822,0.604931507,2.564019113,26.70381437,35.71857372,,,
linker109_C_linker69_C_pcb_relaxed.cif,25.63771,21.7803,0.162031,6967.57,5.65878,0.925788,1,0.552238806,0.358208955,0.059701493,0.029850746,2,0,0,0,385,0.650337838,0.089552239,0.284179104,2.719661297,22.29288866,28.71482784,,,
linker106_NH_linker1_CO_qtz_relaxed.cif,16.50709,15.54055,0.20209,6686.04,4.48374,0.915177,1,0.424242424,0.363636364,0.151515152,0.060606061,2.5,0,0,0,163,0.485119048,0.212121212,0.669090909,2.306045896,20.71890466,27.89973311,,,
linker106_N_linker19_CH_gis_relaxed_interp_2.cif,29.45717,18.77038,0.162647,7077.59,5.64734,0.929155,1,0.512820513,0.384615385,0.102564103,0,0,0,0,0,737,0.57578125,0.102564103,0.311794872,2.760991424,23.17340675,30.52843611,,,
linker108_CH_linker53_N_uni_relaxed.cif,25.21158,24.80358,0.225219,6438.07,3.93919,0.903157,1,0.511627907,0.395348837,0.093023256,0,0,0,0,0,151,0.571969697,0.093023256,0.282790698,2.219633816,16.87923546,24.06122708,,,
linker106_CO_linker8_NH_und_relaxed.cif,21.76182,19.1199,0.222669,6467.27,4.04916,0.902109,1,0.4,0.257142857,0.171428571,0.171428571,1,0,0,0,513,0.572544643,0.342857143,1.110857143,2.050087276,19.65633233,25.55694864,,,
linker110_C_linker27_C_umw_relaxed.cif,22.32366,21.96508,0.251669,5812.06,3.47345,0.891523,1,0.513513514,0.405405405,0.027027027,0.054054054,0.5,0,0,0,361,0.59375,0.081081081,0.268108108,1.903037283,20.29865309,27.36479398,,,
linker111_C_linker55_C_sra_relaxed.cif,22.64736,21.44764,0.218573,6210.24,4.11717,0.91615,1,0.563380282,0.281690141,0.112676056,0,0,0.028169014,0,0.014084507,449,0.7015625,0.112676056,0.342535211,2.133429344,19.06984949,25.7219576,,,
linker96_N_linker93_CH_bod_relaxed_interp_3.cif,20.11183,16.04802,0.164917,7689.37,5.55201,0.937205,1,0.54973822,0.345549738,0.104712042,0,0,0,0,0,403,0.63968254,0.104712042,0.318324607,2.761572908,21.50726372,28.98391759,,,
linker108_N_linker70_CH_uon_relaxed.cif,20.43795,16.01776,0.196968,6731.09,4.59942,0.914459,1,0.484848485,0.333333333,0.121212121,0.060606061,2,0,0,0,115,0.598958333,0.181818182,0.576969697,2.37988776,20.93409898,28.3325753,,,
linker98_N_linker88_CH_dmp_relaxed_interp_2.cif,19.17118,16.59215,0.231931,6249.83,3.8176,0.898873,1,0.545454545,0.345454545,0.072727273,0.036363636,2,0,0,0,625,0.651041667,0.109090909,0.346181818,2.101202934,19.11709008,26.44005233,,,
linker109_N_linker56_CH_mer_relaxed.cif,36.74763,20.86786,0.209294,5683.61,4.29137,0.906744,1,0.515789474,0.336842105,0.126315789,0,0,0.021052632,0,0,961,0.612882653,0.126315789,0.384,2.216991389,22.05304769,29.29472874,,,
linker106_C_linker27_C_gis_relaxed.cif,26.97266,19.38136,0.180012,6709.01,5.07234,0.921722,1,0.512820513,0.358974359,0.076923077,0.051282051,1.5,0,0,0,393,0.6140625,0.128205128,0.41025641,2.468974628,25.49796987,32.97911754,,,
linker98_CH_linker95_N_ins_relaxed_interp_2.cif,23.4749,16.85727,0.173779,7093.67,5.23884,0.934744,1,0.6,0.346153846,0.053846154,0,0,0,0,0,431,0.690705128,0.053846154,0.163692308,2.669472134,23.06068364,31.57206142,,,
linker101_CO_linker84_NH_und_relaxed.cif,22.46377,20.18401,0.169647,6838.96,5.43823,0.932293,1,0.413793103,0.310344828,0.206896552,0.068965517,3,0,0,0,385,0.501302083,0.275862069,0.866206897,2.640337952,25.04840866,33.02582348,,,
linker101_C_linker24_C_umi_relaxed.cif,27.19889,21.45788,0.176815,6728.9,5.18315,0.919306,1,0.514285714,0.285714286,0.085714286,0.114285714,0.75,0,0,0,785,0.681423611,0.2,0.653714286,2.490385796,23.46193593,29.98645072,,,
linker110_C_linker81_C_dia-a_relaxed.cif,27.4302,22.66178,0.18602,4789.4,4.86882,0.917256,1,0.473684211,0.421052632,0.105263158,0,0,0,0,0,289,0.501736111,0.105263158,0.32,2.375944994,27.85920693,35.65912824,,,
linker101_NH_linker57_CO_und_relaxed.cif,22.78676,18.03803,0.197217,6561.39,4.61308,0.924521,1,0.470588235,0.294117647,0.147058824,0.088235294,1.666666667,0,0,0,625,0.610351563,0.235294118,0.750588235,2.343840891,20.76030559,28.01163036,,,
linker100_CH_linker85_N_qtz_relaxed.cif,20.61366,19.18493,0.165237,7576.34,5.58798,0.929967,1,0.482758621,0.310344828,0.137931034,0.068965517,2,0,0,0,205,0.610119048,0.206896552,0.656551724,2.760426135,23.20332883,31.07539474,,,
linker102_NH_linker25_CH2_qtz_relaxed.cif,19.62243,16.17572,0.186655,6569.81,4.86567,0.903624,1,0.495495495,0.36036036,0.072072072,0.072072072,1,0,0,0,397,0.601515152,0.144144144,0.467027027,2.263812341,21.66821403,26.12199334,,,
linker107_CH_linker51_N_gis_relaxed.cif,21.23986,15.8937,0.181214,8105.53,5.01583,0.927715,1,0.487804878,0.390243902,0.12195122,0,0,0,0,0,345,0.5390625,0.12195122,0.370731707,2.548437062,21.43874036,28.9997926,,,
linker102_CO_linker59_NH_vba_relaxed.cif,19.5969,15.72695,0.201538,7053.97,4.48689,0.907009,1,0.50617284,0.345679012,0.098765432,0.049382716,2,0,0,0,801,0.610518293,0.148148148,0.470123457,2.249829979,19.27212204,25.02437082,,,
linker97_C_linker5_C_qtz_relaxed.cif,19.48629,17.61905,0.160164,7442.77,5.719,0.933602,1,0.575342466,0.397260274,0.02739726,0,0,0,0,0,649,0.643849206,0.02739726,0.083287671,2.772132183,21.22824589,27.78242263,,,
linker103_NH_linker65_CO_crb_relaxed.cif,28.21504,17.56077,0.171968,7132.15,5.3553,0.928774,1,0.561643836,0.219178082,0.164383562,0.054794521,3,0,0,0,241,0.734756098,0.219178082,0.688219178,2.604350621,24.32484156,31.94644608,,,
linker107_NH_linker46_CH2_qtz_relaxed.cif,18.32019,16.91586,0.234614,7092.44,3.76218,0.887789,1,0.447368421,0.421052632,0.131578947,0,0,0,0,0,187,0.458333333,0.131578947,0.4,1.977258547,15.50415875,20.16000991,,,
linker100_N_linker46_CH_uop_relaxed.cif,18.34814,16.40481,0.199319,7345.7,4.53424,0.915568,1,0.515151515,0.333333333,0.121212121,0.03030303,4,0,0,0,253,0.620098039,0.151515152,0.472727273,2.378049069,21.09800409,28.90792225,,,
linker102_N_linker74_CH_mer_relaxed.cif,29.47155,20.90936,0.209992,6370.22,4.27769,0.905787,1,0.518072289,0.337349398,0.096385542,0.048192771,2,0,0,0,865,0.628633721,0.144578313,0.458795181,2.255184091,21.08750947,28.55956002,,,
linker98_N_linker77_CH_lvt_relaxed_interp_3.cif,30.4212,22.57455,0.17593,6117.19,5.18898,0.924666,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,865,0.621408046,0.111111111,0.337777778,2.656247213,23.32164571,31.81763286,,,
linker110_CH2_linker60_NH_ana_relaxed.cif,23.25946,18.53195,0.20793,6808.24,4.28077,0.881225,1,0.371428571,0.514285714,0.114285714,0,0,0,0,0,289,0.231570513,0.114285714,0.347428571,2.031905095,19.25524973,22.63455326,,,
linker102_N_linker22_CH_gis_relaxed_interp_2.cif,31.2836,21.79873,0.170531,7279.65,5.36792,0.929822,1,0.555555556,0.343434343,0.060606061,0.04040404,1.5,0,0,0,1169,0.664204545,0.101010101,0.323232323,2.744066221,27.38935965,37.6266031,,,
linker98_CH_linker69_N_cds_relaxed_interp_2.cif,21.78304,15.30125,0.192004,7063.01,4.71845,0.924463,1,0.535714286,0.339285714,0.107142857,0.017857143,6,0,0,0,153,0.6375,0.125,0.387142857,2.451838722,20.86106958,28.66445381,,,
linker102_N_linker50_CH_sra_relaxed.cif,21.9204,17.81266,0.162784,7582.01,5.63643,0.93518,1,0.52688172,0.365591398,0.107526882,0,0,0,0,0,237,0.604591837,0.107526882,0.32688172,2.829292131,24.82833732,33.76352209,,,
linker106_N_linker41_CH_lon_relaxed.cif,21.10869,17.31797,0.164217,7044.66,5.61234,0.941568,1,0.483870968,0.322580645,0.161290323,0.032258065,5,0,0,0,281,0.585416667,0.193548387,0.601290323,2.75903133,25.83283117,34.79475888,,,
linker91_CH_linker5_N_hnb_relaxed.cif,26.18054,24.56122,0.210112,7503.39,4.25669,0.905996,0,0.461538462,0.384615385,0.153846154,0,0,0,0,0,109,0.50462963,0.153846154,0.467692308,2.365077657,20.06507512,28.52191765,,,
linker104_CO_linker79_NH_und_relaxed.cif,20.4196,17.28177,0.203673,6616.05,4.44655,0.910411,1,0.441176471,0.323529412,0.117647059,0.117647059,1,0,0,0,545,0.567708333,0.235294118,0.762352941,2.230574417,21.8446062,28.52642072,,,
linker109_N_linker84_CH_qtz_relaxed_interp_2.cif,19.10124,17.45627,0.247845,7412.1,3.53277,0.897112,1,0.506849315,0.356164384,0.136986301,0,0,0,0,0,130,0.585585586,0.136986301,0.416438356,2.059484147,22.10480139,31.95856627,,,
linker102_N_linker35_CH_gis_relaxed_interp_2.cif,30.56515,23.69561,0.166205,7355.67,5.5274,0.93944,1,0.578947368,0.336842105,0.084210526,0,0,0,0,0,1185,0.673295455,0.084210526,0.256,2.84059989,26.55132121,37.18131321,,,
linker109_CH_linker60_N_pcb_relaxed_interp_2.cif,33.25608,24.09929,0.162333,7594.49,5.63865,0.926381,1,0.50617284,0.395061728,0.098765432,0,0,0,0,0,737,0.561737805,0.098765432,0.300246914,2.766906449,23.63402113,31.04873697,,,
linker103_NH_linker75_CO_sod_relaxed.cif,37.03916,16.48698,0.163562,6497.91,5.64594,0.922833,1,0.494252874,0.32183908,0.091954023,0.091954023,1,0,0,0,325,0.629844961,0.183908046,0.595862069,2.607416015,26.95378978,33.49277128,,,
linker109_N_linker5_CH_pcb_relaxed_interp_2.cif,31.40772,22.26207,0.166359,7331.37,5.4701,0.924155,1,0.529411765,0.423529412,0.047058824,0,0,0,0,0,833,0.578472222,0.047058824,0.143058824,2.692169832,23.62835255,30.87751943,,,
linker109_N_linker82_CH_unc_relaxed_interp_2.cif,22.10844,20.13454,0.213119,6979.06,4.18039,0.905683,1,0.52,0.373333333,0.106666667,0,0,0,0,0,185,0.592948718,0.106666667,0.324266667,2.26640724,18.29607065,25.27025082,,,
linker93_CO_linker93_NH_noh_relaxed_interp_2.cif,22.05209,17.44852,0.179383,7666.22,5.06045,0.917341,1,0.506756757,0.385135135,0.087837838,0.02027027,4.333333333,0,0,0,693,0.5775,0.108108108,0.336756757,2.510854037,22.48009725,29.32561503,,,
linker102_NH_linker4_CH2_dia_relaxed.cif,17.35753,15.2446,0.203384,7144.61,4.41166,0.908794,1,0.494252874,0.390804598,0.068965517,0.045977011,1.5,0,0,0,197,0.572674419,0.114942529,0.367816092,2.294247349,21.34113274,28.57296641,,,
linker109_CH_linker105_N_ptr_relaxed.cif,27.88306,23.73851,0.188916,6123.95,4.78446,0.918685,1,0.561643836,0.356164384,0.054794521,0.02739726,2,0,0,0,487,0.659891599,0.082191781,0.260821918,2.362789594,21.46566234,27.79201908,,,
linker109_C_linker75_C_dia_relaxed.cif,18.97302,15.0659,0.221302,6008.01,4.01669,0.895442,1,0.52,0.373333333,0.053333333,0.053333333,1,0,0,0,193,0.618589744,0.106666667,0.3456,2.110666246,21.9697956,29.0124076,,,
linker109_NH_linker40_CO_qtz_relaxed_interp_2.cif,23.19569,21.81862,0.203421,6334.62,4.45746,0.91948,1,0.546391753,0.288659794,0.082474227,0.082474227,1,0,0,0,223,0.701257862,0.164948454,0.53443299,2.375023397,22.70436571,31.8442282,,,
linker103_CH_linker21_N_dft_relaxed_interp_2.cif,22.3758,15.32747,0.17522,7858.97,5.16265,0.916989,1,0.539823009,0.424778761,0.03539823,0,0,0,0,0,577,0.591188525,0.03539823,0.107610619,2.560082529,21.27530223,27.63076413,,,
linker108_CO_linker15_NH_lvt_relaxed_interp_2.cif,25.83721,19.62784,0.208009,6259.95,4.32769,0.919804,1,0.536585366,0.341463415,0.073170732,0.048780488,1.5,0,0,0,457,0.649147727,0.12195122,0.390243902,2.358004434,22.89693534,32.61480487,,,
linker104_CH_linker44_N_rhr_relaxed.cif,40.45418,19.25668,0.183467,6756.19,4.97952,0.915359,1,0.465116279,0.348837209,0.093023256,0.093023256,1,0,0,0,553,0.576041667,0.186046512,0.602790698,2.493578834,22.26273801,29.43516559,,,
linker98_N_linker63_CH_dia_relaxed_interp_2.cif,22.06579,19.59508,0.187377,7418.2,4.84233,0.924402,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,577,0.621767241,0.127272727,0.394181818,2.51422139,24.30435186,33.41797334,,,
linker108_CH2_linker31_NH_lvt_relaxed_interp_2.cif,26.24451,19.94445,0.202258,6418.52,4.43265,0.903916,1,0.488888889,0.422222222,0.088888889,0,0,0,0,0,369,0.524147727,0.088888889,0.270222222,2.330534132,23.18915103,31.19532314,,,
linker105_N_linker71_CH_qtz_relaxed.cif,16.53409,15.30096,0.213406,7326.36,4.23438,0.91124,1,0.464285714,0.285714286,0.178571429,0.071428571,2.5,0,0,0,187,0.599358974,0.25,0.788571429,2.291408746,26.99609074,37.98028646,,,
linker111_C_linker42_C_lon_relaxed.cif,20.92182,16.78969,0.218443,6370.07,4.1034,0.922437,1,0.579710145,0.289855072,0.057971014,0.057971014,1,0,0,0.014492754,465,0.7265625,0.115942029,0.375652174,2.182120343,21.71840942,30.15066882,,,
linker108_NH_linker53_CO_rhr_relaxed.cif,41.94004,21.07746,0.196129,6239.04,4.60881,0.910941,1,0.488888889,0.377777778,0.088888889,0.044444444,2,0,0,0,601,0.569128788,0.133333333,0.423111111,2.349195782,21.9944978,29.14611777,,,
linker106_C_linker40_C_mer_relaxed.cif,31.48433,24.33263,0.169896,6535.35,5.41921,0.934936,1,0.545454545,0.272727273,0.121212121,0.060606061,2,0,0,0,801,0.6953125,0.181818182,0.576969697,2.651559011,26.74394459,35.56372037,,,
linker109_C_linker48_C_pcb_relaxed.cif,24.0522,19.84866,0.180726,7099.7,5.01058,0.920201,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,449,0.623611111,0.049382716,0.150123457,2.427053189,20.66595048,26.3362178,,,
linker100_C_linker27_C_umi_relaxed.cif,27.11252,22.8613,0.16909,6848.43,5.4299,0.92989,1,0.555555556,0.333333333,0.027777778,0.083333333,0.333333333,0,0,0,881,0.68828125,0.111111111,0.371111111,2.680278586,22.56527792,30.02517271,,,
linker105_CH_linker78_N_pcl_relaxed.cif,25.7737,21.02384,0.186488,7323.24,4.88858,0.921,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,241,0.579326923,0.214285714,0.68,2.414934747,21.9691876,28.77036083,,,
linker107_NH_linker32_CO_qtz_relaxed.cif,19.69116,15.05465,0.182289,6992.39,5.01403,0.923473,1,0.43902439,0.341463415,0.170731707,0.048780488,3.5,0,0,0,223,0.516203704,0.219512195,0.686829268,2.486586086,23.60849455,31.20123952,,,
linker102_N_linker19_CH_lvt_relaxed_interp_2.cif,24.8303,22.35383,0.164017,7267.01,5.58247,0.931599,1,0.578947368,0.378947368,0.042105263,0,0,0,0,0,577,0.655681818,0.042105263,0.128,2.768234517,27.40551896,36.59941782,,,
linker101_N_linker11_CH_lon_relaxed.cif,20.78706,17.14175,0.164555,7327.9,5.58853,0.930359,1,0.4,0.4,0.2,0,0,0,0,0,169,0.377232143,0.2,0.608,2.685635756,25.45313939,33.04193723,,,
linker99_CH_linker13_N_unj_relaxed.cif,23.1787,22.46675,0.174596,7298.09,5.18559,0.921094,1,0.486486486,0.459459459,0.054054054,0,0,0,0,0,433,0.501157407,0.054054054,0.164324324,2.565144815,25.21409939,32.84044106,,,
linker105_CH_linker71_N_pcl_relaxed.cif,25.68237,20.59912,0.197284,6973.67,4.6091,0.917586,1,0.464285714,0.285714286,0.178571429,0.071428571,2.5,0,0,0,249,0.598557692,0.25,0.788571429,2.310091303,22.76585115,30.05848378,,,
linker106_C_linker36_C_lvt_relaxed.cif,23.0938,21.09784,0.168434,6386.58,5.45316,0.931516,1,0.527777778,0.361111111,0.111111111,0,0,0,0,0,185,0.608552632,0.111111111,0.337777778,2.751871404,26.90001177,36.67043621,,,
linker109_C_linker72_C_unj_relaxed.cif,22.29083,21.42879,0.211838,6506.1,4.25146,0.906531,1,0.536231884,0.289855072,0.057971014,0.115942029,0.5,0,0,0,157,0.707207207,0.173913043,0.575072464,2.198296052,21.17591162,28.22475706,,,
linker111_C_linker96_C_bor_relaxed.cif,25.26358,17.29965,0.168059,6978.11,5.43821,0.940712,1,0.584269663,0.359550562,0.04494382,0,0,0,0,0.011235955,106,0.679487179,0.04494382,0.136629213,2.777565272,23.18262165,32.14109506,,,
linker110_CO_linker29_NH_dia_relaxed.cif,23.64515,18.9511,0.179619,6266.86,5.11027,0.908133,1,0.404255319,0.340425532,0.127659574,0.127659574,1,0,0,0,153,0.503289474,0.255319149,0.827234043,2.382927684,24.87220641,30.52405989,,,
linker109_C_linker58_C_dia_relaxed.cif,20.58762,16.59542,0.169208,6958.16,5.39583,0.941082,1,0.578947368,0.350877193,0.070175439,0,0,0,0,0,177,0.670454545,0.070175439,0.213333333,2.743180979,26.18621922,36.11528185,,,
linker98_N_linker88_CH_cds_relaxed_interp_2.cif,23.03752,15.9115,0.183415,6576.07,4.96131,0.922524,1,0.545454545,0.345454545,0.072727273,0.036363636,2,0,0,0,157,0.654166667,0.109090909,0.346181818,2.539767106,22.89472,31.06398326,,,
linker101_CH_linker6_N_lon_relaxed.cif,20.02424,17.19418,0.180487,7246.77,5.07427,0.92307,1,0.451612903,0.258064516,0.161290323,0.129032258,1.25,0,0,0,281,0.627232143,0.290322581,0.934193548,2.44386521,23.46113801,30.1593707,,,
linker103_CO_linker72_NH_crb_relaxed.cif,27.03311,18.105,0.189992,6731.86,4.82346,0.920516,1,0.50617284,0.24691358,0.098765432,0.148148148,0.666666667,0,0,0,233,0.710365854,0.24691358,0.809876543,2.413991222,22.65940225,30.20411959,,,
linker105_C_linker61_C_ulj_relaxed.cif,17.50862,15.66314,0.213293,5961.34,4.21055,0.918528,1,0.5,0.3,0.15,0.05,3,0,0,0,601,0.626041667,0.2,0.628,2.175037364,21.21051456,28.53660595,,,
linker108_CH_linker49_N_qtz_relaxed.cif,17.21648,16.3099,0.217367,6502.41,4.13596,0.928289,1,0.5625,0.28125,0.125,0.03125,4,0,0,0,301,0.696759259,0.15625,0.4875,2.273250197,29.61303411,42.88667229,,,
linker103_N_linker39_CH_dia_relaxed_interp_2.cif,27.42638,21.13973,0.183099,5727.43,4.97885,0.921581,1,0.576470588,0.282352941,0.141176471,0,0,0,0,0,545,0.695153061,0.141176471,0.429176471,2.437853329,24.60008035,31.95059667,,,
linker103_N_linker63_CH_acs-a_relaxed_interp_2.cif,34.42812,20.44448,0.174193,7047.67,5.24797,0.928097,1,0.534246575,0.328767123,0.109589041,0.02739726,4,0,0,0,601,0.642094017,0.136986301,0.42739726,2.608567414,25.85405645,34.42470399,,,
linker98_C_linker10_C_gis_relaxed_interp_2.cif,27.35261,24.82627,0.212194,4807.16,4.2414,0.895198,1,0.549019608,0.294117647,0.078431373,0.078431373,1,0,0,0,1249,0.696986607,0.156862745,0.508235294,2.118265233,25.94630372,32.96274934,,,
linker106_CH2_linker4_NH_und_relaxed.cif,23.56122,21.49463,0.178188,7161.28,5.12729,0.91913,1,0.4,0.4,0.142857143,0.057142857,2.5,0,0,0,369,0.411830357,0.2,0.630857143,2.484780938,22.52493714,28.94159612,,,
linker104_NH_linker58_CH2_qtz_relaxed.cif,16.67856,15.6844,0.181223,7422.11,5.05808,0.914735,1,0.413793103,0.379310345,0.137931034,0.068965517,2,0,0,0,133,0.461805556,0.206896552,0.656551724,2.455375662,23.41857801,30.09556279,,,
linker97_N_linker88_CH_cds_relaxed_interp_4.cif,23.6395,19.49554,0.202547,6937.06,4.43136,0.918857,1,0.56,0.36,0.053333333,0.026666667,2,0,0,0,441,0.65625,0.08,0.253866667,2.338766679,20.93438421,28.7697588,,,
linker98_CH_linker92_N_moa_relaxed.cif,18.895,16.11222,0.190871,6975.22,4.73942,0.933181,1,0.566037736,0.339622642,0.094339623,0,0,0,0,0,633,0.659375,0.094339623,0.286792453,2.514075985,26.65505524,37.68592787,,,
linker109_CH_linker3_N_unj_relaxed_interp_2.cif,25.70383,24.90911,0.180218,7318.52,5.01094,0.920579,1,0.544303797,0.405063291,0.050632911,0,0,0,0,0,313,0.606589147,0.050632911,0.153924051,2.595057416,22.01914459,29.93105557,,,
linker98_CH_linker53_N_gis_relaxed_interp_3.cif,31.82134,23.62046,0.194516,6735.24,4.63725,0.91233,1,0.52173913,0.391304348,0.086956522,0,0,0,0,0,2017,0.583622685,0.086956522,0.264347826,2.499069414,23.13176519,32.38991215,,,
linker109_C_linker48_C_sra_relaxed.cif,23.60976,20.13836,0.200463,6577.82,4.46416,0.907629,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,449,0.623611111,0.049382716,0.150123457,2.259323334,19.93202951,25.86949124,,,
linker110_CH2_linker32_NH_qtz_relaxed.cif,17.22286,15.31853,0.162351,7551.42,5.65588,0.919211,1,0.395348837,0.465116279,0.139534884,0,0,0,0,0,133,0.325980392,0.139534884,0.424186047,2.642235507,25.07655481,31.21942963,,,
linker99_C_linker69_C_gme_relaxed.cif,26.1551,21.03127,0.218848,6175.21,4.08503,0.902878,1,0.545454545,0.318181818,0.090909091,0.045454545,2,0,0,0,385,0.668402778,0.136363636,0.432727273,2.123653371,21.51361926,28.5025786,,,
linker102_N_linker3_CH_dia_relaxed.cif,19.05944,16.72884,0.16768,7539.72,5.43941,0.931699,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,225,0.625,0.049382716,0.150123457,2.756896723,22.02868779,29.95583357,,,
